fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2024-06-11 20:00:00,33,INDOOR,4.0,6.2,7.0
2024-06-11 21:00:00,33,INDOOR,5.0,0.0,8.0
2024-06-11 22:00:00,33,INDOOR,5.0,0.0,8.0
2024-06-12 01:00:00,33,INDOOR,5.0,0.0,8.0
2024-06-12 19:00:00,33,INDOOR,13.5556,18.963,20.2222
2024-06-12 20:00:00,33,INDOOR,8.3,11.85,12.0
2024-06-12 21:00:00,33,INDOOR,4.0333,5.2833,6.2
2024-06-12 22:00:00,33,INDOOR,2.2,2.8833,3.7333
2024-06-12 23:00:00,33,INDOOR,2.4,2.75,3.6333
2024-06-13 00:00:00,33,INDOOR,2.5,3.2167,4.0
2024-06-13 01:00:00,33,INDOOR,2.8333,3.7667,4.5333
2024-06-13 02:00:00,33,INDOOR,1.1,1.5,1.2667
2024-06-13 03:00:00,33,INDOOR,0.1,0.1,0.6
2024-06-13 04:00:00,33,INDOOR,0.0,0.0,0.1667
2024-06-13 05:00:00,33,INDOOR,0.0,0.0,0.0
2024-06-13 06:00:00,33,INDOOR,0.0,0.0333,0.0
2024-06-13 07:00:00,33,INDOOR,0.0,0.0833,0.0
2024-06-13 08:00:00,33,INDOOR,0.1667,0.7333,0.1667
2024-06-13 09:00:00,33,INDOOR,0.0,0.65,0.0
2024-06-13 10:00:00,33,INDOOR,0.0,0.0,0.0
2024-06-13 11:00:00,33,INDOOR,0.0,0.0,0.1667
2024-06-13 12:00:00,33,INDOOR,0.1667,0.55,0.4
2024-06-13 13:00:00,33,INDOOR,0.0,0.0,0.4407
2024-06-13 14:00:00,33,INDOOR,2.1667,0.7333,4.3333
2024-06-13 15:00:00,33,INDOOR,0.05,0.95,0.4333
2024-06-13 16:00:00,33,INDOOR,0.2833,1.2333,0.95
2024-06-13 17:00:00,33,INDOOR,0.2167,1.0,0.5
2024-06-13 18:00:00,33,INDOOR,2.6167,0.2167,3.45
2024-06-13 19:00:00,33,INDOOR,0.0,0.3667,0.3333
2024-06-13 20:00:00,33,INDOOR,0.1667,0.1,0.5
2024-06-13 21:00:00,33,INDOOR,0.0,0.2833,0.0
2024-06-13 22:00:00,33,INDOOR,0.0,0.0,0.0
2024-06-13 23:00:00,33,INDOOR,0.3333,0.0833,0.7167
2024-06-14 00:00:00,33,INDOOR,0.0,0.1167,0.3333
2024-06-14 01:00:00,33,INDOOR,0.05,0.0,0.5
2024-06-14 02:00:00,33,INDOOR,0.6167,0.3667,0.6667
2024-06-14 03:00:00,33,INDOOR,0.0,0.0333,0.7833
2024-06-14 04:00:00,33,INDOOR,0.0,0.0333,0.0
2024-06-14 05:00:00,33,INDOOR,0.0,0.0,0.05
2024-06-14 06:00:00,33,INDOOR,0.0,0.0,0.1167
2024-06-14 07:00:00,33,INDOOR,0.0,0.1167,0.0
2024-06-14 08:00:00,33,INDOOR,0.0,0.0,0.0
2024-06-14 09:00:00,33,INDOOR,0.9167,0.5333,1.1333
2024-06-14 10:00:00,33,INDOOR,5.5,6.6833,7.5
2024-06-14 11:00:00,33,INDOOR,7.2667,9.7333,10.15
2024-06-14 12:00:00,33,INDOOR,4.4,6.2333,6.4833
2024-06-14 13:00:00,33,INDOOR,7.3333,10.0833,13.95
2024-06-14 14:00:00,33,INDOOR,11.2167,15.9167,21.1
2024-06-14 15:00:00,33,INDOOR,8.45,13.9333,14.5833
2024-06-14 16:00:00,33,INDOOR,7.7667,11.7333,14.4333
2024-06-14 17:00:00,33,INDOOR,5.35,7.35,8.0167
2024-06-14 18:00:00,33,INDOOR,4.1695,5.5085,6.1525
2024-06-14 19:00:00,33,INDOOR,2.9667,4.25,5.3
2024-06-14 20:00:00,33,INDOOR,2.6,3.1,4.5667
2024-06-14 21:00:00,33,INDOOR,1.4667,1.8667,2.0667
2024-06-14 22:00:00,33,INDOOR,0.5333,0.25,1.0333
2024-06-14 23:00:00,33,INDOOR,1.6667,2.6667,3.5333
2024-06-15 00:00:00,33,INDOOR,0.8,2.25,2.3
2024-06-15 01:00:00,33,INDOOR,0.0,0.1,0.6333
2024-06-15 02:00:00,33,INDOOR,0.0,0.0,0.0333
2024-06-15 03:00:00,33,INDOOR,0.0,0.0,0.1333
2024-06-15 04:00:00,33,INDOOR,0.0,0.0,0.0
2024-06-15 05:00:00,33,INDOOR,0.0,0.0,0.0
2024-06-15 06:00:00,33,INDOOR,0.0,0.0,0.0
2024-06-15 07:00:00,33,INDOOR,0.0,0.0,0.0333
2024-06-15 08:00:00,33,INDOOR,0.2,0.1,0.7
2024-06-15 09:00:00,33,INDOOR,0.3,0.3333,0.9667
2024-06-15 10:00:00,33,INDOOR,0.1667,0.0,0.4667
2024-06-15 11:00:00,33,INDOOR,1.0345,1.1207,2.2414
2024-06-15 12:00:00,33,INDOOR,5.7447,9.383,13.0426
2024-06-15 13:00:00,33,INDOOR,7.9833,19.7167,30.6833
2024-06-15 14:00:00,33,INDOOR,11.7667,18.2667,30.7333
2024-06-15 15:00:00,33,INDOOR,12.9167,19.3333,25.4667
2024-06-15 16:00:00,33,INDOOR,23.9667,36.5833,51.9667
2024-06-15 17:00:00,33,INDOOR,24.3833,38.7833,50.9667
2024-06-15 18:00:00,33,INDOOR,23.6167,36.2667,47.5167
2024-06-15 19:00:00,33,INDOOR,21.75,32.1833,34.8833
2024-06-15 20:00:00,33,INDOOR,19.35,26.7333,34.3667
2024-06-15 21:00:00,33,INDOOR,17.7333,26.85,29.0333
2024-06-15 22:00:00,33,INDOOR,13.6667,19.25,22.4667
2024-06-15 23:00:00,33,INDOOR,12.9333,16.9,19.3667
2024-06-16 00:00:00,33,INDOOR,8.1695,11.322,11.4237
2024-06-16 01:00:00,33,INDOOR,6.3333,7.7667,8.3
2024-06-16 02:00:00,33,INDOOR,6.2667,6.95,8.1
2024-06-16 03:00:00,33,INDOOR,7.1667,8.6167,11.2333
2024-06-16 04:00:00,33,INDOOR,7.8,9.7667,10.9333
2024-06-16 05:00:00,33,INDOOR,5.75,8.375,9.15
2024-06-16 06:00:00,33,INDOOR,4.0333,5.7833,6.5667
2024-06-16 07:00:00,33,INDOOR,2.0,2.6,3.1667
2024-06-16 08:00:00,33,INDOOR,2.2333,2.3667,3.5667
2024-06-16 09:00:00,33,INDOOR,2.2667,2.2667,3.2667
2024-06-16 10:00:00,33,INDOOR,2.7667,2.85,3.7667
2024-06-16 11:00:00,33,INDOOR,3.2667,3.6333,4.9667
2024-06-16 12:00:00,33,INDOOR,4.5,5.4667,6.2333
2024-06-16 13:00:00,33,INDOOR,4.7667,6.05,6.7667
2024-06-16 14:00:00,33,INDOOR,6.7333,7.5667,9.5667
2024-06-16 15:00:00,33,INDOOR,11.1186,13.3051,15.9153
2024-06-16 16:00:00,33,INDOOR,16.1667,21.5333,24.3333
2024-06-16 17:00:00,33,INDOOR,20.4167,28.4333,31.4167
2024-06-16 18:00:00,33,INDOOR,23.25,32.85,38.6667
2024-06-16 19:00:00,33,INDOOR,24.6667,34.4,41.5
2024-06-16 20:00:00,33,INDOOR,23.4167,34.1833,40.6667
2024-06-16 21:00:00,33,INDOOR,20.9167,30.4167,33.1667
2024-06-16 22:00:00,33,INDOOR,20.1667,28.0333,31.25
2024-06-16 23:00:00,33,INDOOR,19.4167,27.7667,31.25
