fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2025-01-28 08:00:00,38,OUTDOOR,1.0,1.9667,2.0
2025-01-28 09:00:00,38,OUTDOOR,1.3333,2.0667,2.6667
2025-01-28 10:00:00,38,OUTDOOR,1.0,1.3333,1.3333
2025-01-28 11:00:00,38,OUTDOOR,1.25,1.075,2.5
2025-01-28 12:00:00,38,OUTDOOR,0.3333,0.6,0.6667
2025-01-28 13:00:00,38,OUTDOOR,0.3333,0.0,0.6667
2025-01-28 14:00:00,38,OUTDOOR,0.6667,0.1,0.6667
2025-01-28 15:00:00,38,OUTDOOR,0.0,0.0,0.3333
2025-01-28 16:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-28 17:00:00,38,OUTDOOR,0.25,0.025,1.0
2025-01-28 18:00:00,38,OUTDOOR,5.5,6.25,8.0
2025-01-28 19:00:00,38,OUTDOOR,9.6667,21.2667,26.3333
2025-01-28 20:00:00,38,OUTDOOR,9.25,19.2,22.5
2025-01-28 21:00:00,38,OUTDOOR,7.0,12.2333,14.3333
2025-01-28 22:00:00,38,OUTDOOR,3.6667,7.4333,8.3333
2025-01-28 23:00:00,38,OUTDOOR,2.6667,4.6667,5.0
2025-01-29 00:00:00,38,OUTDOOR,1.3333,2.8,3.3333
2025-01-29 01:00:00,38,OUTDOOR,1.0,1.0333,2.0
2025-01-29 02:00:00,38,OUTDOOR,0.0,0.1333,0.6667
2025-01-29 03:00:00,38,OUTDOOR,0.0,0.0,0.3333
2025-01-29 04:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-29 05:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-29 06:00:00,38,OUTDOOR,0.0,0.0,0.3333
2025-01-29 07:00:00,38,OUTDOOR,0.0,0.0667,0.3333
2025-01-29 08:00:00,38,OUTDOOR,1.6667,1.4,2.3333
2025-01-29 09:00:00,38,OUTDOOR,2.0,2.3667,3.6667
2025-01-29 10:00:00,38,OUTDOOR,0.6667,1.3333,1.3333
2025-01-29 11:00:00,38,OUTDOOR,0.6667,1.1667,1.3333
2025-01-29 12:00:00,38,OUTDOOR,1.25,1.375,2.25
2025-01-29 13:00:00,38,OUTDOOR,0.6667,1.0667,1.0
2025-01-29 14:00:00,38,OUTDOOR,1.25,1.05,1.75
2025-01-29 15:00:00,38,OUTDOOR,0.6667,0.8667,1.3333
2025-01-29 16:00:00,38,OUTDOOR,0.0,0.1333,0.6667
2025-01-29 17:00:00,38,OUTDOOR,0.25,0.3,0.5
2025-01-29 18:00:00,38,OUTDOOR,2.0,1.3667,15.3333
2025-01-29 19:00:00,38,OUTDOOR,2.0,4.325,7.0
2025-01-29 20:00:00,38,OUTDOOR,2.0,2.7,3.5
2025-01-29 21:00:00,38,OUTDOOR,1.25,1.95,2.5
2025-01-29 22:00:00,38,OUTDOOR,0.6667,1.6667,2.3333
2025-01-29 23:00:00,38,OUTDOOR,1.3333,1.6,2.3333
2025-01-30 00:00:00,38,OUTDOOR,1.0,1.6333,2.0
2025-01-30 01:00:00,38,OUTDOOR,0.3333,1.5333,1.6667
2025-01-30 02:00:00,38,OUTDOOR,1.6667,1.3333,2.0
2025-01-30 03:00:00,38,OUTDOOR,0.6667,1.0333,2.0
2025-01-30 04:00:00,38,OUTDOOR,0.3333,0.8,0.3333
2025-01-30 05:00:00,38,OUTDOOR,0.6667,0.3333,1.3333
2025-01-30 06:00:00,38,OUTDOOR,1.0,0.5,1.3333
2025-01-30 07:00:00,38,OUTDOOR,1.0,0.7,2.0
2025-01-30 08:00:00,38,OUTDOOR,1.3333,1.1,2.3333
2025-01-30 09:00:00,38,OUTDOOR,1.3333,1.3,2.3333
2025-01-30 10:00:00,38,OUTDOOR,1.3333,1.3333,2.0
2025-01-30 11:00:00,38,OUTDOOR,1.6667,1.6333,2.6667
2025-01-30 12:00:00,38,OUTDOOR,1.3333,1.6,2.6667
2025-01-30 13:00:00,38,OUTDOOR,1.3333,1.1667,2.3333
2025-01-30 14:00:00,38,OUTDOOR,1.0,1.3,2.0
2025-01-30 15:00:00,38,OUTDOOR,1.3333,1.6,2.3333
2025-01-30 16:00:00,38,OUTDOOR,1.0,1.0667,1.6667
2025-01-30 17:00:00,38,OUTDOOR,1.3333,1.5667,2.3333
2025-01-30 18:00:00,38,OUTDOOR,3.3333,2.1667,10.0
2025-01-30 19:00:00,38,OUTDOOR,8.0,11.6333,19.3333
2025-01-30 20:00:00,38,OUTDOOR,6.6667,11.4,15.6667
2025-01-30 21:00:00,38,OUTDOOR,6.0,9.1333,12.6667
2025-01-30 22:00:00,38,OUTDOOR,5.6667,8.0333,9.3333
2025-01-30 23:00:00,38,OUTDOOR,4.0,5.6333,6.3333
2025-01-31 00:00:00,38,OUTDOOR,2.6667,3.3667,5.0
2025-01-31 01:00:00,38,OUTDOOR,2.0,2.1333,3.3333
2025-01-31 02:00:00,38,OUTDOOR,0.0,0.3,0.6667
2025-01-31 03:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-31 04:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-31 05:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-31 06:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-31 07:00:00,38,OUTDOOR,0.0,0.0,0.0
2025-01-31 08:00:00,38,OUTDOOR,0.0,0.4667,0.6667
2025-01-31 09:00:00,38,OUTDOOR,0.3333,0.7667,1.6667
2025-01-31 10:00:00,38,OUTDOOR,0.0,0.1667,0.3333
2025-01-31 11:00:00,38,OUTDOOR,0.0,0.0667,0.0
2025-01-31 12:00:00,38,OUTDOOR,0.5,0.2,0.5
