fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2025-09-04 13:00:00,37,OUTDOOR,23.4348,27.5435,48.6522
2025-09-04 14:00:00,37,OUTDOOR,22.8148,27.9815,46.5185
2025-09-04 15:00:00,37,OUTDOOR,21.9661,26.2712,47.3898
2025-09-04 16:00:00,37,OUTDOOR,24.7843,30.8824,52.6275
2025-09-05 09:00:00,37,OUTDOOR,17.0,20.125,32.5
2025-09-05 10:00:00,37,OUTDOOR,21.2157,23.0588,38.6863
2025-09-05 11:00:00,37,OUTDOOR,22.4706,26.9412,43.9412
2025-09-05 12:00:00,37,OUTDOOR,24.9492,28.9492,49.5763
2025-09-05 13:00:00,37,OUTDOOR,27.2,30.45,53.5167
2025-09-05 14:00:00,37,OUTDOOR,22.6,25.3667,44.5833
2025-09-05 15:00:00,37,OUTDOOR,24.8667,27.0167,49.1667
2025-09-05 16:00:00,37,OUTDOOR,28.0,41.3333,53.0
2025-09-23 12:00:00,37,OUTDOOR,4.0,14.2,18.0
