fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2026-05-01 00:00:00,39,OUTDOOR,6.6667,22.9667,15.6667
2026-05-01 01:00:00,39,OUTDOOR,7.0,16.8667,14.6667
2026-05-01 02:00:00,39,OUTDOOR,4.0,7.0,7.6667
2026-05-01 03:00:00,39,OUTDOOR,2.3333,4.5667,4.6667
2026-05-01 04:00:00,39,OUTDOOR,2.3333,4.7333,5.3333
2026-05-01 05:00:00,39,OUTDOOR,4.6667,6.5,10.3333
2026-05-01 06:00:00,39,OUTDOOR,9.6667,9.7333,16.3333
2026-05-01 07:00:00,39,OUTDOOR,14.6667,16.2667,26.3333
2026-05-01 08:00:00,39,OUTDOOR,8.3333,16.5,13.6667
2026-05-01 09:00:00,39,OUTDOOR,16.3333,20.5667,29.0
2026-05-01 10:00:00,39,OUTDOOR,2.0,4.2333,5.3333
2026-05-01 11:00:00,39,OUTDOOR,18.3333,5.5667,30.0
2026-05-01 12:00:00,39,OUTDOOR,8.0,1.4,15.6667
2026-05-01 13:00:00,39,OUTDOOR,1.6667,1.0667,2.3333
2026-05-01 14:00:00,39,OUTDOOR,0.0,1.2333,0.0
2026-05-01 15:00:00,39,OUTDOOR,0.0,0.1333,0.0
2026-05-01 16:00:00,39,OUTDOOR,0.3333,0.0333,0.6667
2026-05-01 17:00:00,39,OUTDOOR,0.0,0.0333,0.3333
2026-05-01 18:00:00,39,OUTDOOR,3.6667,12.8333,7.0
2026-05-01 19:00:00,39,OUTDOOR,17.3333,21.8667,30.6667
2026-05-01 20:00:00,39,OUTDOOR,21.0,39.8,38.3333
2026-05-01 21:00:00,39,OUTDOOR,23.3333,37.0,44.3333
2026-05-01 22:00:00,39,OUTDOOR,25.0,39.7333,49.0
2026-05-01 23:00:00,39,OUTDOOR,29.0,43.9667,59.6667
2026-05-02 00:00:00,39,OUTDOOR,27.6667,43.3333,53.6667
2026-05-02 01:00:00,39,OUTDOOR,23.3333,37.4,48.6667
2026-05-02 02:00:00,39,OUTDOOR,16.0,29.3667,29.6667
2026-05-02 03:00:00,39,OUTDOOR,17.3333,28.3333,30.6667
2026-05-02 04:00:00,39,OUTDOOR,14.0,20.2,22.3333
2026-05-02 05:00:00,39,OUTDOOR,11.3333,18.7333,21.0
2026-05-02 06:00:00,39,OUTDOOR,13.0,22.4333,22.3333
2026-05-02 07:00:00,39,OUTDOOR,17.6667,26.8333,27.3333
2026-05-02 08:00:00,39,OUTDOOR,20.6667,24.6667,38.3333
2026-05-02 09:00:00,39,OUTDOOR,14.3333,17.0,25.3333
2026-05-02 10:00:00,39,OUTDOOR,4.6667,10.2667,7.6667
2026-05-02 11:00:00,39,OUTDOOR,1.3333,2.0333,2.3333
2026-05-02 12:00:00,39,OUTDOOR,4.3333,5.3667,7.0
2026-05-02 13:00:00,39,OUTDOOR,5.0,8.4667,8.6667
2026-05-02 14:00:00,39,OUTDOOR,3.3333,4.6667,6.0
2026-05-02 15:00:00,39,OUTDOOR,2.6667,5.1,5.0
2026-05-02 16:00:00,39,OUTDOOR,2.6667,4.2,5.3333
2026-05-02 17:00:00,39,OUTDOOR,6.6667,8.7333,13.0
2026-05-02 18:00:00,39,OUTDOOR,7.3333,13.4333,16.3333
2026-05-02 19:00:00,39,OUTDOOR,17.0,24.1333,34.0
2026-05-02 20:00:00,39,OUTDOOR,24.6667,35.3333,43.3333
2026-05-02 21:00:00,39,OUTDOOR,27.0,41.3667,50.6667
2026-05-02 22:00:00,39,OUTDOOR,27.0,42.0333,55.0
2026-05-02 23:00:00,39,OUTDOOR,27.3333,52.9333,57.0
2026-05-03 00:00:00,39,OUTDOOR,22.6667,36.1333,40.6667
2026-05-03 01:00:00,39,OUTDOOR,22.6667,35.0,41.0
2026-05-03 02:00:00,39,OUTDOOR,22.3333,32.7,37.3333
2026-05-03 03:00:00,39,OUTDOOR,21.0,32.2,39.3333
2026-05-03 04:00:00,39,OUTDOOR,20.0,27.5667,34.6667
2026-05-03 05:00:00,39,OUTDOOR,23.0,34.7,41.6667
2026-05-03 06:00:00,39,OUTDOOR,24.3333,35.6333,45.3333
2026-05-03 07:00:00,39,OUTDOOR,24.3333,37.0333,47.0
2026-05-03 08:00:00,39,OUTDOOR,22.6667,35.7667,41.3333
2026-05-03 09:00:00,39,OUTDOOR,23.6667,36.9667,44.3333
2026-05-03 10:00:00,39,OUTDOOR,20.6667,29.1,36.6667
2026-05-03 11:00:00,39,OUTDOOR,21.6667,33.9333,38.0
2026-05-03 12:00:00,39,OUTDOOR,18.3333,29.8,34.0
2026-05-03 13:00:00,39,OUTDOOR,15.6667,19.0667,22.3333
2026-05-03 14:00:00,39,OUTDOOR,1.3333,4.1,2.3333
2026-05-03 15:00:00,39,OUTDOOR,1.0,1.6667,2.0
2026-05-03 16:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-03 17:00:00,39,OUTDOOR,0.3333,4.2,1.0
2026-05-03 18:00:00,39,OUTDOOR,0.6667,5.3,1.3333
2026-05-03 19:00:00,39,OUTDOOR,0.3333,0.8,0.6667
2026-05-03 20:00:00,39,OUTDOOR,0.3333,0.8,1.3333
2026-05-03 21:00:00,39,OUTDOOR,0.0,0.9333,0.3333
2026-05-03 22:00:00,39,OUTDOOR,0.0,0.0667,0.3333
2026-05-03 23:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-04 00:00:00,39,OUTDOOR,0.0,0.1,0.3333
2026-05-04 01:00:00,39,OUTDOOR,0.3333,1.7667,0.6667
2026-05-04 02:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-04 03:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-04 04:00:00,39,OUTDOOR,0.0,0.0,0.3333
2026-05-04 05:00:00,39,OUTDOOR,0.0,0.2,0.3333
2026-05-04 06:00:00,39,OUTDOOR,2.6667,23.6,4.0
2026-05-04 07:00:00,39,OUTDOOR,0.6667,9.1667,2.3333
2026-05-04 08:00:00,39,OUTDOOR,3.0,3.2,7.0
2026-05-04 09:00:00,39,OUTDOOR,3.6667,6.1,7.6667
2026-05-04 10:00:00,39,OUTDOOR,4.3333,6.8333,7.6667
2026-05-04 11:00:00,39,OUTDOOR,3.3333,6.8,7.0
2026-05-04 12:00:00,39,OUTDOOR,1.3333,2.8667,2.6667
2026-05-04 13:00:00,39,OUTDOOR,0.0,0.1,0.0
2026-05-04 14:00:00,39,OUTDOOR,0.0,0.0,0.3333
2026-05-04 15:00:00,39,OUTDOOR,0.0,0.5667,0.3333
2026-05-04 16:00:00,39,OUTDOOR,4.3333,4.5,7.0
2026-05-04 17:00:00,39,OUTDOOR,2.3333,7.2333,4.3333
2026-05-04 18:00:00,39,OUTDOOR,5.6667,9.6333,9.0
2026-05-04 19:00:00,39,OUTDOOR,0.6667,1.2333,2.3333
2026-05-04 20:00:00,39,OUTDOOR,0.3333,0.9333,1.0
2026-05-04 21:00:00,39,OUTDOOR,0.0,0.1667,0.6667
2026-05-04 22:00:00,39,OUTDOOR,0.0,0.0,0.3333
2026-05-04 23:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-05 00:00:00,39,OUTDOOR,0.0,0.6333,0.0
2026-05-05 01:00:00,39,OUTDOOR,0.3333,0.0333,0.6667
2026-05-05 02:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-05 03:00:00,39,OUTDOOR,0.0,7.2333,0.6667
2026-05-05 04:00:00,39,OUTDOOR,1.0,13.0,3.3333
2026-05-05 05:00:00,39,OUTDOOR,2.6667,11.4,8.0
2026-05-05 06:00:00,39,OUTDOOR,1.0,0.4,1.6667
2026-05-05 07:00:00,39,OUTDOOR,4.0,5.4,8.0
2026-05-05 08:00:00,39,OUTDOOR,3.0,8.1,6.3333
2026-05-05 09:00:00,39,OUTDOOR,4.6667,12.0667,8.3333
2026-05-05 10:00:00,39,OUTDOOR,0.0,0.9,0.0
2026-05-05 14:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-05 15:00:00,39,OUTDOOR,0.0,0.0,0.0
2026-05-05 16:00:00,39,OUTDOOR,0.0,0.0667,0.0
2026-05-05 17:00:00,39,OUTDOOR,4.3,5.1667,7.1
2026-05-05 18:00:00,39,OUTDOOR,8.8667,13.6,14.7333
2026-05-05 19:00:00,39,OUTDOOR,11.5667,21.5,21.3333
2026-05-05 20:00:00,39,OUTDOOR,14.9667,22.3,25.1
2026-05-05 21:00:00,39,OUTDOOR,16.4667,27.6667,31.1
2026-05-05 22:00:00,39,OUTDOOR,17.4667,34.4667,34.2333
2026-05-05 23:00:00,39,OUTDOOR,23.2333,38.4333,51.2
2026-05-06 00:00:00,39,OUTDOOR,24.2667,45.6333,53.0667
2026-05-06 01:00:00,39,OUTDOOR,29.2333,46.9333,63.4
2026-05-06 02:00:00,39,OUTDOOR,23.8333,39.2667,46.0667
2026-05-06 03:00:00,39,OUTDOOR,17.3667,29.1333,33.5
2026-05-06 04:00:00,39,OUTDOOR,15.7,27.2333,29.8333
2026-05-06 05:00:00,39,OUTDOOR,20.3,29.3333,40.3667
2026-05-06 06:00:00,39,OUTDOOR,19.4333,30.8333,37.3333
2026-05-06 07:00:00,39,OUTDOOR,12.3667,21.7667,25.3
2026-05-06 08:00:00,39,OUTDOOR,15.3,31.1,28.4667
2026-05-06 09:00:00,39,OUTDOOR,21.4,31.3333,40.0333
2026-05-06 10:00:00,39,OUTDOOR,29.1,44.0,57.9333
2026-05-06 11:00:00,39,OUTDOOR,12.9667,22.6667,23.2333
2026-05-06 12:00:00,39,OUTDOOR,6.8,13.1,12.2333
2026-05-06 13:00:00,39,OUTDOOR,14.8333,24.2333,29.6
2026-05-06 14:00:00,39,OUTDOOR,11.9333,19.3667,24.2667
2026-05-06 15:00:00,39,OUTDOOR,6.3667,9.8333,12.7667
2026-05-06 16:00:00,39,OUTDOOR,7.8,13.6333,13.2
2026-05-06 17:00:00,39,OUTDOOR,15.1333,20.7667,26.4667
2026-05-06 18:00:00,39,OUTDOOR,18.0,24.9,30.7667
2026-05-06 19:00:00,39,OUTDOOR,30.9333,39.8333,64.8
2026-05-06 20:00:00,39,OUTDOOR,29.0667,48.6333,59.4333
2026-05-06 21:00:00,39,OUTDOOR,32.3,48.5667,65.0667
2026-05-06 22:00:00,39,OUTDOOR,34.5333,51.3,66.1667
2026-05-06 23:00:00,39,OUTDOOR,32.8333,48.6333,64.8667
2026-05-07 00:00:00,39,OUTDOOR,21.0667,31.9,43.6667
2026-05-07 01:00:00,39,OUTDOOR,12.9667,23.1,22.5333
2026-05-07 02:00:00,39,OUTDOOR,2.5667,5.1667,4.7333
2026-05-07 03:00:00,39,OUTDOOR,1.3667,2.1667,2.6667
2026-05-07 04:00:00,39,OUTDOOR,0.7,1.0,1.7667
2026-05-07 05:00:00,39,OUTDOOR,0.6,5.3667,2.1
2026-05-07 06:00:00,39,OUTDOOR,1.2667,6.1333,3.6
2026-05-07 07:00:00,39,OUTDOOR,4.9667,5.8667,13.3333
2026-05-07 08:00:00,39,OUTDOOR,7.0,11.8,11.7
2026-05-07 09:00:00,39,OUTDOOR,3.4667,7.7333,7.5
2026-05-07 10:00:00,39,OUTDOOR,0.7,0.7667,1.4333
2026-05-07 11:00:00,39,OUTDOOR,2.4,3.8667,7.4333
2026-05-07 12:00:00,39,OUTDOOR,0.2667,1.7,0.5667
2026-05-07 13:00:00,39,OUTDOOR,0.0,0.6333,0.6667
2026-05-07 14:00:00,39,OUTDOOR,0.0,0.1333,0.0
2026-05-07 15:00:00,39,OUTDOOR,0.0,0.1667,0.0
2026-05-07 16:00:00,39,OUTDOOR,4.9667,3.8667,7.9
2026-05-07 17:00:00,39,OUTDOOR,4.7333,7.4667,7.6333
2026-05-07 18:00:00,39,OUTDOOR,9.7333,17.3667,19.7
2026-05-07 19:00:00,39,OUTDOOR,33.5667,48.6333,61.5333
2026-05-07 20:00:00,39,OUTDOOR,36.2,53.9333,69.9333
2026-05-07 21:00:00,39,OUTDOOR,29.5333,46.4,56.9
2026-05-07 22:00:00,39,OUTDOOR,28.9667,46.1,60.8
2026-05-07 23:00:00,39,OUTDOOR,31.5,51.2,66.0667
2026-05-08 00:00:00,39,OUTDOOR,30.1667,51.4,63.8
2026-05-08 01:00:00,39,OUTDOOR,26.7667,44.7667,56.2667
2026-05-08 02:00:00,39,OUTDOOR,26.7,43.9667,55.0
2026-05-08 03:00:00,39,OUTDOOR,24.7,38.6333,49.1333
2026-05-08 04:00:00,39,OUTDOOR,26.9333,40.5333,53.3333
2026-05-08 05:00:00,39,OUTDOOR,26.0,42.6667,48.6
2026-05-08 06:00:00,39,OUTDOOR,30.8,48.2667,68.0667
2026-05-08 07:00:00,39,OUTDOOR,28.8333,45.3667,55.7333
2026-05-08 08:00:00,39,OUTDOOR,25.7333,40.9333,52.2
2026-05-08 09:00:00,39,OUTDOOR,22.6333,38.0,45.1667
2026-05-08 10:00:00,39,OUTDOOR,18.3333,29.6667,31.8333
