fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2024-11-01 00:00:00,36,OUTDOOR,1.3333,2.6,3.0
2024-11-01 01:00:00,36,OUTDOOR,0.0,0.2,0.3333
2024-11-01 02:00:00,36,OUTDOOR,2.6667,3.0,5.3333
2024-11-01 03:00:00,36,OUTDOOR,0.3333,1.8,0.6667
2024-11-01 04:00:00,36,OUTDOOR,0.6667,0.3667,2.0
2024-11-01 05:00:00,36,OUTDOOR,1.3333,0.5333,1.6667
2024-11-01 06:00:00,36,OUTDOOR,0.6667,0.2667,1.3333
2024-11-01 07:00:00,36,OUTDOOR,5.0,3.9,7.3333
2024-11-01 08:00:00,36,OUTDOOR,3.0,3.6667,5.3333
2024-11-01 09:00:00,36,OUTDOOR,1.0,1.2333,1.3333
2024-11-01 10:00:00,36,OUTDOOR,0.0,0.9667,0.3333
2024-11-01 11:00:00,36,OUTDOOR,0.3333,1.0333,1.0
2024-11-01 12:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-01 13:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-01 14:00:00,36,OUTDOOR,0.0,0.0,0.3333
2024-11-01 15:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-01 16:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-01 17:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-01 18:00:00,36,OUTDOOR,0.0,0.2,0.0
2024-11-01 19:00:00,36,OUTDOOR,1.0,0.7333,1.0
2024-11-01 20:00:00,36,OUTDOOR,1.3333,1.2667,2.0
2024-11-01 21:00:00,36,OUTDOOR,0.3333,0.2,0.6667
2024-11-01 22:00:00,36,OUTDOOR,6.3333,4.2667,9.6667
2024-11-01 23:00:00,36,OUTDOOR,9.3333,7.5333,14.0
2024-11-02 00:00:00,36,OUTDOOR,8.0,5.0667,13.6667
2024-11-02 01:00:00,36,OUTDOOR,6.6667,16.0667,13.6667
2024-11-02 02:00:00,36,OUTDOOR,0.0,0.0667,0.3333
2024-11-02 03:00:00,36,OUTDOOR,0.0,0.2333,0.6667
2024-11-02 04:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-02 05:00:00,36,OUTDOOR,0.0,0.1,0.0
2024-11-02 06:00:00,36,OUTDOOR,0.3333,0.0,0.3333
2024-11-02 07:00:00,36,OUTDOOR,0.0,0.2,0.6667
2024-11-02 08:00:00,36,OUTDOOR,2.0,2.3333,3.6667
2024-11-02 09:00:00,36,OUTDOOR,2.3333,3.2,3.6667
2024-11-02 10:00:00,36,OUTDOOR,0.3333,1.4333,1.0
2024-11-02 11:00:00,36,OUTDOOR,0.0,4.4,0.0
2024-11-02 12:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-02 13:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-02 14:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-02 15:00:00,36,OUTDOOR,0.0,0.0,0.6667
2024-11-02 16:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-02 17:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-11-02 18:00:00,36,OUTDOOR,0.3333,0.4333,0.6667
2024-11-02 19:00:00,36,OUTDOOR,5.3333,7.6667,9.6667
2024-11-02 20:00:00,36,OUTDOOR,10.0,13.0,16.0
2024-11-02 21:00:00,36,OUTDOOR,10.0,14.6333,15.0
2024-11-02 22:00:00,36,OUTDOOR,24.0,23.5667,43.6667
2024-11-02 23:00:00,36,OUTDOOR,16.3333,33.4,28.0
2024-11-03 00:00:00,36,OUTDOOR,24.0,21.2667,39.3333
2024-11-03 01:00:00,36,OUTDOOR,2.3333,2.8667,3.0
2024-11-03 02:00:00,36,OUTDOOR,0.6667,0.2,1.3333
2024-11-03 03:00:00,36,OUTDOOR,0.0,0.0333,0.0
2024-11-03 04:00:00,36,OUTDOOR,0.0,0.1,0.0
2024-11-03 05:00:00,36,OUTDOOR,0.0,0.1,0.0
2024-11-03 06:00:00,36,OUTDOOR,0.0,0.0,0.3333
2024-11-03 07:00:00,36,OUTDOOR,1.6667,1.4333,3.0
2024-11-03 08:00:00,36,OUTDOOR,1.6667,1.4,2.0
2024-11-03 09:00:00,36,OUTDOOR,0.0,0.6667,0.0
2024-11-03 10:00:00,36,OUTDOOR,8.6667,8.2667,17.3333
2024-11-03 11:00:00,36,OUTDOOR,4.3333,5.2667,7.6667
2024-11-03 12:00:00,36,OUTDOOR,0.6667,0.9667,1.3333
2024-11-03 13:00:00,36,OUTDOOR,14.3333,38.1,21.0
2024-11-03 14:00:00,36,OUTDOOR,24.0,45.6333,44.0
2024-11-03 15:00:00,36,OUTDOOR,1.3333,2.5,4.0
2024-11-03 16:00:00,36,OUTDOOR,2.3333,5.6,4.3333
2024-11-03 17:00:00,36,OUTDOOR,2.6667,6.9667,5.3333
2024-11-03 18:00:00,36,OUTDOOR,3.3333,6.8333,5.0
2024-11-03 19:00:00,36,OUTDOOR,3.3333,2.5,6.3333
2024-11-03 20:00:00,36,OUTDOOR,14.3333,31.6,26.3333
2024-11-03 21:00:00,36,OUTDOOR,14.3333,24.3667,23.6667
2024-11-03 22:00:00,36,OUTDOOR,22.3333,35.0,37.6667
2024-11-03 23:00:00,36,OUTDOOR,6.3333,19.1667,11.6667
2024-11-04 00:00:00,36,OUTDOOR,11.0,20.9,17.0
2024-11-04 01:00:00,36,OUTDOOR,12.6667,15.4667,20.6667
2024-11-04 02:00:00,36,OUTDOOR,7.3333,7.5333,9.3333
2024-11-04 03:00:00,36,OUTDOOR,7.6667,7.4333,14.3333
2024-11-04 04:00:00,36,OUTDOOR,7.0,8.6333,11.6667
2024-11-04 05:00:00,36,OUTDOOR,0.6667,1.0333,1.6667
2024-11-04 06:00:00,36,OUTDOOR,3.3333,1.9667,5.6667
2024-11-04 07:00:00,36,OUTDOOR,15.3333,24.1,27.0
2024-11-04 08:00:00,36,OUTDOOR,3.0,15.5333,3.6667
2024-11-04 09:00:00,36,OUTDOOR,20.0,22.9333,34.3333
2024-11-04 10:00:00,36,OUTDOOR,15.3333,20.8667,22.3333
2024-11-04 11:00:00,36,OUTDOOR,0.3333,2.0667,0.6667
2024-11-04 12:00:00,36,OUTDOOR,4.0,0.7667,5.0
2024-11-04 13:00:00,36,OUTDOOR,2.0,3.1667,3.0
2024-11-04 14:00:00,36,OUTDOOR,1.6667,0.4667,4.0
2024-11-04 15:00:00,36,OUTDOOR,7.6667,5.9667,18.3333
2024-11-04 16:00:00,36,OUTDOOR,1.0,4.7333,1.6667
2024-11-04 17:00:00,36,OUTDOOR,5.3333,10.6333,8.0
2024-11-04 18:00:00,36,OUTDOOR,0.0,0.2,0.0
2024-11-04 19:00:00,36,OUTDOOR,0.6667,1.8333,1.3333
2024-11-04 20:00:00,36,OUTDOOR,11.0,11.4333,21.6667
2024-11-04 21:00:00,36,OUTDOOR,8.3333,16.8,13.0
2024-11-04 22:00:00,36,OUTDOOR,7.0,7.7,14.6667
2024-11-04 23:00:00,36,OUTDOOR,4.0,11.9667,6.6667
2024-11-05 00:00:00,36,OUTDOOR,30.0,37.7333,52.0
2024-11-05 01:00:00,36,OUTDOOR,15.0,22.7667,23.0
2024-11-05 02:00:00,36,OUTDOOR,4.0,5.9333,6.3333
2024-11-05 03:00:00,36,OUTDOOR,0.6667,0.7,1.6667
2024-11-05 04:00:00,36,OUTDOOR,0.0,0.0333,0.0
2024-11-05 05:00:00,36,OUTDOOR,0.3333,0.0667,0.3333
2024-11-05 06:00:00,36,OUTDOOR,1.0,0.5333,2.3333
