fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2024-09-01 00:00:00,36,OUTDOOR,9.2667,11.9333,14.3667
2024-09-01 01:00:00,36,OUTDOOR,19.2,23.7667,33.5667
2024-09-01 02:00:00,36,OUTDOOR,7.6333,12.7667,14.2667
2024-09-01 03:00:00,36,OUTDOOR,9.7,15.1333,22.2
2024-09-01 04:00:00,36,OUTDOOR,5.6667,9.2963,10.0741
2024-09-01 05:00:00,36,OUTDOOR,3.3333,4.8,5.6667
2024-09-01 06:00:00,36,OUTDOOR,3.0,7.0333,5.3333
2024-09-01 07:00:00,36,OUTDOOR,0.3333,0.3333,0.6667
2024-09-01 08:00:00,36,OUTDOOR,2.6667,1.5333,4.0
2024-09-01 09:00:00,36,OUTDOOR,2.3333,1.4,3.0
2024-09-01 10:00:00,36,OUTDOOR,1.6667,3.1333,3.3333
2024-09-01 11:00:00,36,OUTDOOR,1.6667,4.2333,2.3333
2024-09-01 12:00:00,36,OUTDOOR,3.3333,8.6,6.3333
2024-09-01 13:00:00,36,OUTDOOR,2.0,3.8,3.3333
2024-09-01 14:00:00,36,OUTDOOR,2.6667,3.5333,5.3333
2024-09-01 15:00:00,36,OUTDOOR,6.0,8.7667,8.3333
2024-09-01 16:00:00,36,OUTDOOR,2.0,3.7,3.0
2024-09-01 17:00:00,36,OUTDOOR,4.6667,5.3,6.6667
2024-09-01 18:00:00,36,OUTDOOR,24.0,40.5333,42.6667
2024-09-01 19:00:00,36,OUTDOOR,76.6667,127.2,139.6667
2024-09-01 20:00:00,36,OUTDOOR,65.0,96.0667,114.0
2024-09-01 21:00:00,36,OUTDOOR,33.6667,58.5,64.0
2024-09-01 22:00:00,36,OUTDOOR,39.3333,64.2,62.3333
2024-09-01 23:00:00,36,OUTDOOR,31.0,47.9,53.0
2024-09-02 00:00:00,36,OUTDOOR,22.6667,34.3667,38.3333
2024-09-02 01:00:00,36,OUTDOOR,10.3333,18.5667,15.6667
2024-09-02 02:00:00,36,OUTDOOR,4.3333,6.7,9.6667
2024-09-02 03:00:00,36,OUTDOOR,3.6667,4.8333,7.6667
2024-09-02 04:00:00,36,OUTDOOR,1.3333,2.9,4.3333
2024-09-02 05:00:00,36,OUTDOOR,9.6667,11.2,15.6667
2024-09-02 06:00:00,36,OUTDOOR,17.0,32.7667,27.3333
2024-09-02 07:00:00,36,OUTDOOR,26.0,49.2333,46.0
2024-09-02 08:00:00,36,OUTDOOR,26.0,47.9,51.5
2024-09-02 09:00:00,36,OUTDOOR,18.0,31.2,31.3333
2024-09-02 10:00:00,36,OUTDOOR,1.3333,3.5333,3.0
2024-09-02 11:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-02 12:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-02 13:00:00,36,OUTDOOR,0.0,1.3333,0.0
2024-09-02 14:00:00,36,OUTDOOR,0.0,1.2,0.0
2024-09-02 15:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-02 16:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-02 17:00:00,36,OUTDOOR,0.3333,0.1667,0.3333
2024-09-02 18:00:00,36,OUTDOOR,3.3333,1.4,5.0
2024-09-02 19:00:00,36,OUTDOOR,4.1739,7.5652,6.7826
2024-09-02 20:00:00,36,OUTDOOR,2.7667,7.8667,3.6333
2024-09-02 21:00:00,36,OUTDOOR,20.1,37.0333,43.2667
2024-09-02 22:00:00,36,OUTDOOR,24.2333,27.7,40.3667
2024-09-02 23:00:00,36,OUTDOOR,11.2333,15.1667,18.0333
2024-09-03 00:00:00,36,OUTDOOR,17.1333,30.4,33.5
2024-09-03 01:00:00,36,OUTDOOR,0.0,0.0333,0.0
2024-09-03 02:00:00,36,OUTDOOR,0.8333,0.4,1.2333
2024-09-03 03:00:00,36,OUTDOOR,3.1333,5.8667,5.6
2024-09-03 04:00:00,36,OUTDOOR,3.0333,3.7,5.1667
2024-09-03 05:00:00,36,OUTDOOR,1.0,2.2,2.3333
2024-09-03 06:00:00,36,OUTDOOR,0.0,1.6,0.3333
2024-09-03 07:00:00,36,OUTDOOR,0.0,1.6667,0.0
2024-09-03 08:00:00,36,OUTDOOR,1.0,0.0333,1.3333
2024-09-03 09:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-03 10:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-03 11:00:00,36,OUTDOOR,1.0,2.4333,1.3333
2024-09-03 12:00:00,36,OUTDOOR,0.3333,1.4,0.6667
2024-09-03 13:00:00,36,OUTDOOR,0.0,0.0333,0.3333
2024-09-03 14:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-03 15:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-03 16:00:00,36,OUTDOOR,3.0,1.7333,6.6667
2024-09-03 17:00:00,36,OUTDOOR,2.1,2.8667,3.4
2024-09-03 18:00:00,36,OUTDOOR,1.4333,5.9333,3.2333
2024-09-03 19:00:00,36,OUTDOOR,19.8,20.8667,36.6333
2024-09-03 20:00:00,36,OUTDOOR,7.0,21.1333,13.0667
2024-09-03 21:00:00,36,OUTDOOR,0.0,0.1,0.0
2024-09-03 22:00:00,36,OUTDOOR,0.0,0.1,0.0
2024-09-03 23:00:00,36,OUTDOOR,0.1,1.5667,0.4333
2024-09-04 00:00:00,36,OUTDOOR,0.3333,0.0667,0.3333
2024-09-04 01:00:00,36,OUTDOOR,0.2593,0.1111,0.2593
2024-09-04 02:00:00,36,OUTDOOR,2.5,2.65,4.0
2024-09-04 03:00:00,36,OUTDOOR,0.0,0.0667,0.3333
2024-09-04 04:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-04 05:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-04 06:00:00,36,OUTDOOR,5.3333,1.9667,9.6667
2024-09-04 07:00:00,36,OUTDOOR,23.3333,33.0667,47.6667
2024-09-04 08:00:00,36,OUTDOOR,8.0,12.1667,16.3333
2024-09-04 09:00:00,36,OUTDOOR,0.0,0.0,0.0
2024-09-04 10:00:00,36,OUTDOOR,0.0,0.2,0.0
2024-09-04 11:00:00,36,OUTDOOR,1.0,1.7333,1.6667
