fecha,sensor_id,ambiente,pm1_ugm3,pm25_ugm3,pm10_ugm3
2024-10-01 00:00:00,29,INDOOR,24.3333,36.4667,43.3333
2024-10-01 01:00:00,29,INDOOR,21.3333,32.4,36.6667
2024-10-01 02:00:00,29,INDOOR,14.6667,23.5,27.0
2024-10-01 03:00:00,29,INDOOR,11.3333,15.3667,17.0
2024-10-01 04:00:00,29,INDOOR,7.0,10.5,12.0
2024-10-01 05:00:00,29,INDOOR,4.6667,6.0667,7.3333
2024-10-01 06:00:00,29,INDOOR,3.0,4.2667,4.6667
2024-10-01 07:00:00,29,INDOOR,23.0,17.8,40.3333
2024-10-01 08:00:00,29,INDOOR,45.6667,73.0,83.3333
2024-10-01 09:00:00,29,INDOOR,40.0,58.9667,73.0
2024-10-01 10:00:00,29,INDOOR,35.6667,50.6667,62.3333
2024-10-01 11:00:00,29,INDOOR,32.0,40.8333,54.0
2024-10-01 12:00:00,29,INDOOR,25.6667,38.5333,43.0
2024-10-01 13:00:00,29,INDOOR,27.0,37.6333,45.6667
2024-10-01 14:00:00,29,INDOOR,32.9474,46.8158,58.2105
2024-10-01 15:00:00,29,INDOOR,33.9333,49.2667,63.2667
2024-10-01 16:00:00,29,INDOOR,101.2,156.5,186.5333
2024-10-01 17:00:00,29,INDOOR,43.0667,69.0667,77.4667
2024-10-01 18:00:00,29,INDOOR,46.5333,66.4667,78.6667
2024-10-01 19:00:00,29,INDOOR,54.2667,77.4,85.7333
2024-10-01 20:00:00,29,INDOOR,42.2,60.3667,73.8
2024-10-01 21:00:00,29,INDOOR,48.4,68.3333,77.6
2024-10-01 22:00:00,29,INDOOR,53.6364,77.9091,87.0909
2024-10-01 23:00:00,29,INDOOR,64.6429,97.6429,108.9286
2024-10-02 00:00:00,29,INDOOR,56.8667,89.7667,96.8667
2024-10-02 01:00:00,29,INDOOR,44.1333,70.4667,82.5333
2024-10-02 02:00:00,29,INDOOR,35.6667,56.8333,72.1333
2024-10-02 03:00:00,29,INDOOR,31.4,48.8,64.2667
2024-10-02 04:00:00,29,INDOOR,26.3333,42.0,52.4667
2024-10-02 05:00:00,29,INDOOR,21.6667,34.8333,38.5333
2024-10-02 06:00:00,29,INDOOR,15.7333,26.9333,30.2667
2024-10-02 07:00:00,29,INDOOR,18.4667,29.7333,32.7333
2024-10-02 08:00:00,29,INDOOR,41.5517,58.7586,76.6552
2024-10-02 09:00:00,29,INDOOR,59.0,75.0667,91.2
2024-10-02 10:00:00,29,INDOOR,53.5,78.8,85.35
2024-10-02 11:00:00,29,INDOOR,53.1,88.4,84.8333
2024-10-02 12:00:00,29,INDOOR,50.3,70.1,76.3667
2024-10-02 13:00:00,29,INDOOR,31.2333,44.8667,51.9333
2024-10-02 14:00:00,29,INDOOR,23.9,35.8333,40.6333
2024-10-02 15:00:00,29,INDOOR,23.7333,34.2333,39.5
2024-10-02 16:00:00,29,INDOOR,31.6,33.1,50.7
2024-10-02 17:00:00,29,INDOOR,24.3,36.3,42.5
2024-10-02 18:00:00,29,INDOOR,24.2333,34.9,43.9333
2024-10-02 19:00:00,29,INDOOR,34.9667,46.1,63.0333
2024-10-02 20:00:00,29,INDOOR,32.5667,50.5333,60.7333
2024-10-02 21:00:00,29,INDOOR,26.6667,40.7333,47.0333
2024-10-02 22:00:00,29,INDOOR,25.3077,30.9231,41.8462
2024-10-02 23:00:00,29,INDOOR,24.6667,34.2333,43.6667
2024-10-03 00:00:00,29,INDOOR,25.6667,38.6,48.3333
2024-10-03 01:00:00,29,INDOOR,23.0,35.7667,42.0
2024-10-03 02:00:00,29,INDOOR,20.0,31.5333,34.3333
2024-10-03 03:00:00,29,INDOOR,14.0,22.3,25.0
2024-10-03 04:00:00,29,INDOOR,9.6667,15.4667,16.6667
2024-10-03 05:00:00,29,INDOOR,6.6667,9.9,12.3333
2024-10-03 06:00:00,29,INDOOR,4.0,6.6333,7.0
2024-10-03 07:00:00,29,INDOOR,20.0,25.0667,35.0
2024-10-03 08:00:00,29,INDOOR,88.6667,139.9333,142.6667
2024-10-03 09:00:00,29,INDOOR,56.0,87.3333,92.0
2024-10-03 10:00:00,29,INDOOR,48.5,72.95,78.5
2024-10-03 11:00:00,29,INDOOR,32.0,47.2333,57.6667
2024-10-03 12:00:00,29,INDOOR,28.6667,43.8667,53.3333
2024-10-03 13:00:00,29,INDOOR,24.6667,36.8667,42.6667
2024-10-03 14:00:00,29,INDOOR,20.6667,30.6667,33.3333
2024-10-03 15:00:00,29,INDOOR,16.6667,27.1333,26.3333
2024-10-03 16:00:00,29,INDOOR,23.0,35.0,47.0
2024-10-03 17:00:00,29,INDOOR,23.0,30.9,42.0
2024-10-03 18:00:00,29,INDOOR,20.6667,30.1667,35.6667
2024-10-03 19:00:00,29,INDOOR,36.6667,60.9,69.3333
2024-10-03 20:00:00,29,INDOOR,32.3333,46.1481,60.3704
2024-10-03 21:00:00,29,INDOOR,30.3333,46.1,53.7667
2024-10-03 22:00:00,29,INDOOR,26.3,37.1667,44.3667
2024-10-03 23:00:00,29,INDOOR,23.3,32.6333,37.6333
2024-10-04 00:00:00,29,INDOOR,20.6333,30.2333,35.0667
2024-10-04 01:00:00,29,INDOOR,18.3,27.3,30.1
2024-10-04 02:00:00,29,INDOOR,15.0667,20.9667,22.7333
2024-10-04 03:00:00,29,INDOOR,10.0667,15.3,15.3667
2024-10-04 04:00:00,29,INDOOR,7.5333,10.3,12.8667
2024-10-04 05:00:00,29,INDOOR,5.0667,6.8667,7.8333
2024-10-04 06:00:00,29,INDOOR,4.2333,5.0,6.5667
2024-10-04 07:00:00,29,INDOOR,9.0,12.4667,16.2
2024-10-04 08:00:00,29,INDOOR,34.4,49.7667,67.1333
2024-10-04 09:00:00,29,INDOOR,34.9333,52.5667,66.6333
2024-10-04 10:00:00,29,INDOOR,43.3,62.6,75.2
2024-10-04 11:00:00,29,INDOOR,34.6,50.2667,63.6
2024-10-04 12:00:00,29,INDOOR,31.3333,47.1333,56.5
2024-10-04 13:00:00,29,INDOOR,19.9,30.0667,32.9333
2024-10-04 14:00:00,29,INDOOR,16.1,23.0,23.5333
2024-10-04 15:00:00,29,INDOOR,14.1,20.2667,21.3
2024-10-04 16:00:00,29,INDOOR,10.6,14.8,15.5667
2024-10-04 17:00:00,29,INDOOR,9.3667,14.0333,13.8333
2024-10-04 18:00:00,29,INDOOR,14.1667,21.6333,20.9667
2024-10-04 19:00:00,29,INDOOR,21.5333,31.2,37.0
2024-10-04 20:00:00,29,INDOOR,29.7576,43.3333,57.2424
2024-10-04 21:00:00,29,INDOOR,32.0,45.9667,60.0
2024-10-04 22:00:00,29,INDOOR,37.3333,55.0667,70.6667
2024-10-04 23:00:00,29,INDOOR,51.6667,72.1,93.6667
2024-10-05 00:00:00,29,INDOOR,69.3333,104.4333,124.6667
2024-10-05 01:00:00,29,INDOOR,36.3333,59.1,75.0
2024-10-05 02:00:00,29,INDOOR,40.0,62.5,82.0
2024-10-05 03:00:00,29,INDOOR,40.0,67.3,86.6667
2024-10-05 04:00:00,29,INDOOR,29.0,49.1333,61.3333
2024-10-05 05:00:00,29,INDOOR,24.0,40.3667,46.6667
2024-10-05 06:00:00,29,INDOOR,21.6667,32.4333,43.0
2024-10-05 07:00:00,29,INDOOR,25.6667,43.6333,51.3333
2024-10-05 08:00:00,29,INDOOR,62.0,78.7667,111.0
2024-10-05 09:00:00,29,INDOOR,49.0,66.2333,82.6667
2024-10-05 10:00:00,29,INDOOR,44.3333,58.4667,76.0
2024-10-05 11:00:00,29,INDOOR,108.6667,136.8667,180.0
2024-10-05 12:00:00,29,INDOOR,55.3333,94.1,89.0
2024-10-05 13:00:00,29,INDOOR,15.3333,22.6667,23.0
2024-10-05 14:00:00,29,INDOOR,11.6667,14.7667,17.6667
2024-10-05 15:00:00,29,INDOOR,12.0,19.5667,24.6667
2024-10-05 16:00:00,29,INDOOR,18.0,20.7333,27.6667
2024-10-05 17:00:00,29,INDOOR,9.0,12.5333,13.3333
2024-10-05 18:00:00,29,INDOOR,9.0,11.7,13.3333
2024-10-05 19:00:00,29,INDOOR,9.6667,13.7667,14.3333
2024-10-05 20:00:00,29,INDOOR,17.0,22.6333,27.0
2024-10-05 21:00:00,29,INDOOR,29.3333,41.0333,57.0
2024-10-05 22:00:00,29,INDOOR,67.3333,92.2667,113.6667
2024-10-05 23:00:00,29,INDOOR,104.3333,163.4,188.6667
2024-10-06 00:00:00,29,INDOOR,88.3333,148.5667,165.3333
2024-10-06 01:00:00,29,INDOOR,67.6667,112.1333,132.0
2024-10-06 02:00:00,29,INDOOR,50.6667,84.2333,96.3333
2024-10-06 03:00:00,29,INDOOR,38.0,59.5667,75.0
2024-10-06 04:00:00,29,INDOOR,31.3333,51.1,65.6667
2024-10-06 05:00:00,29,INDOOR,31.0,52.0,68.3333
2024-10-06 06:00:00,29,INDOOR,26.6667,43.6333,53.0
2024-10-06 07:00:00,29,INDOOR,20.3333,33.4333,42.3333
2024-10-06 08:00:00,29,INDOOR,23.0,37.7667,44.6667
2024-10-06 09:00:00,29,INDOOR,23.0,36.6,44.3333
2024-10-06 10:00:00,29,INDOOR,23.6667,35.9333,42.6667
2024-10-06 11:00:00,29,INDOOR,18.3333,28.0333,31.0
2024-10-06 12:00:00,29,INDOOR,12.6667,18.8,20.0
2024-10-06 13:00:00,29,INDOOR,8.3333,13.7,14.0
2024-10-06 14:00:00,29,INDOOR,8.0,12.0333,14.3333
2024-10-06 15:00:00,29,INDOOR,7.3333,10.6667,12.6667
2024-10-06 16:00:00,29,INDOOR,5.6667,8.3667,9.3333
2024-10-06 17:00:00,29,INDOOR,6.6667,8.6333,9.3333
2024-10-06 18:00:00,29,INDOOR,6.3333,8.9667,10.3333
2024-10-06 19:00:00,29,INDOOR,9.3333,11.8,15.3333
2024-10-06 20:00:00,29,INDOOR,15.6667,20.2,23.6667
2024-10-06 21:00:00,29,INDOOR,22.3333,34.0333,41.0
2024-10-06 22:00:00,29,INDOOR,24.0,35.5,41.6667
2024-10-06 23:00:00,29,INDOOR,24.3333,36.4333,45.6667
2024-10-07 00:00:00,29,INDOOR,21.3333,33.4333,38.3333
2024-10-07 01:00:00,29,INDOOR,17.0,27.4333,29.3333
2024-10-07 02:00:00,29,INDOOR,12.0,19.8333,21.0
2024-10-07 03:00:00,29,INDOOR,8.0,12.6333,16.0
2024-10-07 04:00:00,29,INDOOR,4.6667,7.5667,9.3333
2024-10-07 05:00:00,29,INDOOR,2.6667,4.3333,5.6667
2024-10-07 06:00:00,29,INDOOR,2.3333,4.2333,5.3333
2024-10-07 07:00:00,29,INDOOR,14.3333,20.3333,25.3333
2024-10-07 08:00:00,29,INDOOR,62.0,109.1333,109.3333
2024-10-07 09:00:00,29,INDOOR,38.6667,60.0667,72.3333
2024-10-07 10:00:00,29,INDOOR,51.3333,69.7667,94.0
2024-10-07 11:00:00,29,INDOOR,27.3333,40.8,50.6667
2024-10-07 12:00:00,29,INDOOR,18.0,26.0,24.3333
2024-10-07 13:00:00,29,INDOOR,11.0,15.1667,15.6667
2024-10-07 14:00:00,29,INDOOR,11.0,13.9,16.3333
2024-10-07 15:00:00,29,INDOOR,17.6667,22.0667,24.3333
2024-10-07 16:00:00,29,INDOOR,14.3333,22.6667,24.6667
2024-10-07 17:00:00,29,INDOOR,23.0,26.6667,41.3333
2024-10-07 18:00:00,29,INDOOR,13.3333,20.4333,20.6667
2024-10-07 19:00:00,29,INDOOR,18.0,25.4667,29.6667
2024-10-07 20:00:00,29,INDOOR,38.0,36.4667,62.0
2024-10-07 21:00:00,29,INDOOR,40.0,66.2,69.0
2024-10-07 22:00:00,29,INDOOR,32.0,47.4667,58.3333
2024-10-07 23:00:00,29,INDOOR,35.3333,51.1333,64.6667
2024-10-08 00:00:00,29,INDOOR,37.0,56.5,70.3333
2024-10-08 01:00:00,29,INDOOR,37.6667,59.8333,72.6667
2024-10-08 02:00:00,29,INDOOR,33.3333,52.1,67.6667
2024-10-08 03:00:00,29,INDOOR,27.3333,43.8667,54.0
2024-10-08 04:00:00,29,INDOOR,21.6667,33.9333,41.3333
2024-10-08 05:00:00,29,INDOOR,15.3333,27.3333,29.3333
2024-10-08 06:00:00,29,INDOOR,14.6667,21.6,27.6667
2024-10-08 07:00:00,29,INDOOR,31.3333,42.5333,54.0
2024-10-08 08:00:00,29,INDOOR,70.3333,102.3667,127.3333
2024-10-08 09:00:00,29,INDOOR,66.0,106.0,124.0
2024-10-08 10:00:00,29,INDOOR,74.3333,115.0,152.0
2024-10-08 11:00:00,29,INDOOR,40.3333,67.3333,78.0
2024-10-08 12:00:00,29,INDOOR,35.6667,55.2,64.3333
2024-10-08 13:00:00,29,INDOOR,22.3333,31.0667,33.6667
2024-10-08 14:00:00,29,INDOOR,16.0,24.4333,25.6667
2024-10-08 15:00:00,29,INDOOR,16.0,25.0,25.0
2024-10-08 16:00:00,29,INDOOR,16.6667,24.5667,27.6667
2024-10-08 17:00:00,29,INDOOR,11.0,15.5333,14.6667
2024-10-08 18:00:00,29,INDOOR,8.6667,11.0667,13.6667
2024-10-08 19:00:00,29,INDOOR,25.6667,44.5,53.0
2024-10-08 20:00:00,29,INDOOR,39.0,42.7333,69.6667
2024-10-08 21:00:00,29,INDOOR,33.6667,52.4667,64.0
2024-10-08 22:00:00,29,INDOOR,40.3333,58.5,71.0
2024-10-08 23:00:00,29,INDOOR,67.3333,97.3667,112.6667
2024-10-09 00:00:00,29,INDOOR,57.0,89.8,99.6667
2024-10-09 01:00:00,29,INDOOR,48.0,78.0,88.3333
2024-10-09 02:00:00,29,INDOOR,56.3333,95.1333,118.0
2024-10-09 03:00:00,29,INDOOR,42.6667,74.1667,93.0
2024-10-09 04:00:00,29,INDOOR,27.6667,46.4333,59.0
2024-10-09 05:00:00,29,INDOOR,23.3333,38.0333,49.0
2024-10-09 06:00:00,29,INDOOR,22.0,34.9,43.0
2024-10-09 07:00:00,29,INDOOR,44.6667,59.1,87.6667
2024-10-09 08:00:00,29,INDOOR,104.3333,192.7,203.3333
2024-10-09 09:00:00,29,INDOOR,74.3333,120.4333,130.3333
2024-10-09 10:00:00,29,INDOOR,40.6667,67.8333,75.3333
2024-10-09 11:00:00,29,INDOOR,26.3333,41.0,47.3333
2024-10-09 12:00:00,29,INDOOR,21.0,29.6667,33.3333
2024-10-09 13:00:00,29,INDOOR,18.0,26.0333,29.3333
2024-10-09 14:00:00,29,INDOOR,13.6667,20.2333,20.3333
2024-10-09 15:00:00,29,INDOOR,12.3333,17.3,22.3333
2024-10-09 16:00:00,29,INDOOR,12.0,17.6333,19.6667
2024-10-09 17:00:00,29,INDOOR,16.6667,25.4667,28.6667
2024-10-09 18:00:00,29,INDOOR,12.0,18.0,18.3333
2024-10-09 19:00:00,29,INDOOR,34.0,37.9,53.6667
2024-10-09 20:00:00,29,INDOOR,23.0,35.6,36.6667
2024-10-09 21:00:00,29,INDOOR,17.3333,25.5333,29.0
2024-10-09 22:00:00,29,INDOOR,15.3333,21.3,21.0
2024-10-09 23:00:00,29,INDOOR,13.0,18.8,20.6667
2024-10-10 00:00:00,29,INDOOR,11.6667,17.4667,18.3333
2024-10-10 01:00:00,29,INDOOR,9.6667,14.6333,15.6667
2024-10-10 02:00:00,29,INDOOR,7.3333,10.6,11.0
2024-10-10 03:00:00,29,INDOOR,4.6667,6.7667,8.0
2024-10-10 04:00:00,29,INDOOR,3.0,4.1667,5.6667
2024-10-10 05:00:00,29,INDOOR,1.6667,2.2,3.6667
2024-10-10 06:00:00,29,INDOOR,1.0,1.8667,3.6667
2024-10-10 07:00:00,29,INDOOR,12.0,11.2,21.3333
2024-10-10 08:00:00,29,INDOOR,30.6667,46.5667,58.3333
2024-10-10 09:00:00,29,INDOOR,34.6667,50.7667,63.0
2024-10-10 10:00:00,29,INDOOR,44.0,77.0667,75.0
2024-10-10 11:00:00,29,INDOOR,30.3333,45.8,54.0
2024-10-10 12:00:00,29,INDOOR,28.6667,42.6333,50.0
2024-10-10 13:00:00,29,INDOOR,26.0,38.1333,47.0
2024-10-10 14:00:00,29,INDOOR,40.0,61.1333,74.0
2024-10-10 15:00:00,29,INDOOR,21.3333,29.9,38.0
2024-10-10 16:00:00,29,INDOOR,26.6667,39.0333,47.0
2024-10-10 17:00:00,29,INDOOR,24.3333,37.9333,44.6667
2024-10-10 18:00:00,29,INDOOR,46.3333,57.9333,75.6667
2024-10-10 19:00:00,29,INDOOR,34.3333,50.3333,64.3333
2024-10-10 20:00:00,29,INDOOR,37.0,54.0,70.0
2024-10-10 21:00:00,29,INDOOR,53.3333,78.3667,91.3333
2024-10-10 22:00:00,29,INDOOR,43.3333,67.4,74.6667
2024-10-10 23:00:00,29,INDOOR,36.3333,54.1333,68.0
2024-10-11 00:00:00,29,INDOOR,36.6667,55.3,71.0
2024-10-11 01:00:00,29,INDOOR,35.0,55.1333,69.0
2024-10-11 02:00:00,29,INDOOR,26.3333,41.9333,53.0
2024-10-11 03:00:00,29,INDOOR,18.3333,30.9667,35.0
2024-10-11 04:00:00,29,INDOOR,15.0,22.6,27.3333
2024-10-11 05:00:00,29,INDOOR,11.0,17.5667,19.0
2024-10-11 06:00:00,29,INDOOR,10.6667,17.1,19.0
2024-10-11 07:00:00,29,INDOOR,26.0,38.0,53.6667
2024-10-11 08:00:00,29,INDOOR,78.6667,151.7,146.3333
2024-10-11 09:00:00,29,INDOOR,47.3333,78.2667,85.3333
2024-10-11 10:00:00,29,INDOOR,42.3333,74.2333,72.0
2024-10-11 11:00:00,29,INDOOR,25.6667,39.5667,46.6667
